17:10:29.145014 IP 112.26.3.8.33985 > 112.26.3.1.targus-getdata1: Flags [S], seq 1637107685, win 65535, options [mss 1460,sackOK,TS val 4294760233 ecr 0,nop,wscale 6,mptcp join id 6 token 0x8f8bf6e7 nonce 0xa6f8b058], length 0
17:10:29.192134 IP 112.26.3.8.33985 > 112.26.3.1.targus-getdata1: Flags [S], seq 1637107685, win 65535, options [mss 1460,sackOK,TS val 4294760233 ecr 0,nop,wscale 6,mptcp join id 6 token 0x8f8bf6e7 nonce 0xa6f8b058], length 0
17:10:29.241963 IP 112.26.3.8.33985 > 112.26.3.1.targus-getdata1: Flags [S], seq 1637107685, win 65535, options [mss 1460,sackOK,TS val 4294760233 ecr 0,nop,wscale 6,mptcp join id 6 token 0x8f8bf6e7 nonce 0xa6f8b058], length 0
17:10:29.374874 IP 112.26.3.1.targus-getdata1 > 112.26.3.8.33985: Flags [S.], seq 1411636188, ack 1637107686, win 28560, options [mss 1460,sackOK,TS val 21656 ecr 4294760233,nop,wscale 7,mptcp join id 5 hmac 0xe30687eeef19bd0f nonce 0x4bf5792b], length 0
17:10:29.436289 IP 112.26.3.1.targus-getdata1 > 112.26.3.8.33985: Flags [S.], seq 1411636188, ack 1637107686, win 28560, options [mss 1460,sackOK,TS val 21656 ecr 4294760233,nop,wscale 7,mptcp join id 5 hmac 0xe30687eeef19bd0f nonce 0x4bf5792b], length 0
17:10:29.497980 IP 112.26.3.8.33985 > 112.26.3.1.targus-getdata1: Flags [.], ack 1, win 2738, options [nop,nop,TS val 4294760551 ecr 21656,mptcp join hmac 0xf96a51dec3d50b921612a50ec1aefe21c13033a5], length 0
17:10:29.561024 IP 112.26.3.8.33985 > 112.26.3.1.targus-getdata1: Flags [.], ack 1, win 2738, options [nop,nop,TS val 4294760551 ecr 21656,mptcp join hmac 0xf96a51dec3d50b921612a50ec1aefe21c13033a5], length 0
17:11:08.490580 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 22848:24276, ack 1, win 4107, options [nop,nop,TS val 4294799599 ecr 60339,mptcp dss ack 569926353 seq 2858495799 subseq 405553 len 1428 csum 0x51f4], length 1428
17:11:08.573447 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 14280:15708, ack 1, win 4107, options [nop,nop,TS val 4294799117 ecr 59721,mptcp dss ack 569926353 seq 2858474379 subseq 396985 len 1428 csum 0xc2f0], length 1428
17:11:08.668466 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 15708:17136, ack 1, win 4107, options [nop,nop,TS val 4294799176 ecr 59805,mptcp dss ack 569926353 seq 2858475807 subseq 398413 len 1428 csum 0x4abb], length 1428
17:11:08.752008 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 24276:25704, ack 1, win 4107, options [nop,nop,TS val 4294799863 ecr 60561,mptcp dss ack 569926353 seq 2858514363 subseq 406981 len 1428 csum 0x52e9], length 1428
17:11:08.816439 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 17136:18564, ack 1, win 4107, options [nop,nop,TS val 4294799176 ecr 59805,mptcp dss ack 569926353 seq 2858477235 subseq 399841 len 1428 csum 0x4ff7], length 1428
17:11:08.911253 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 18564:19992, ack 1, win 4107, options [nop,nop,TS val 4294799363 ecr 59986,mptcp dss ack 569926353 seq 2858488659 subseq 401269 len 1428 csum 0xb903], length 1428
17:11:09.000371 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 19992:21420, ack 1, win 4107, options [nop,nop,TS val 4294799420 ecr 60090,mptcp dss ack 569926353 seq 2858490087 subseq 402697 len 1428 csum 0xe2c6], length 1428
17:11:09.095982 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 21420:22848, ack 1, win 4107, options [nop,nop,TS val 4294799474 ecr 60217,mptcp dss ack 569926353 seq 2858491515 subseq 404125 len 1428 csum 0xc661], length 1428
17:11:09.207946 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 25704:27132, ack 1, win 4107, options [nop,nop,TS val 4294800313 ecr 60842,mptcp dss ack 569926353 seq 2858527215 subseq 408409 len 1428 csum 0x3526], length 1428
17:11:09.262800 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 22848:24276, ack 1, win 4107, options [nop,nop,TS val 4294799599 ecr 60339,mptcp dss ack 569926353 seq 2858495799 subseq 405553 len 1428 csum 0x51f4], length 1428
17:11:09.342197 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 27132:28560, ack 1, win 4107, options [nop,nop,TS val 4294800451 ecr 60987,mptcp dss ack 569926353 seq 2858530071 subseq 409837 len 1428 csum 0xcec1], length 1428
17:11:09.415455 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 28560:29988, ack 1, win 4107, options [nop,nop,TS val 4294800525 ecr 61082,mptcp dss ack 569926353 seq 2858532927 subseq 411265 len 1428 csum 0xb342], length 1428
17:11:09.488150 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 24276:25704, ack 1, win 4107, options [nop,nop,TS val 4294799863 ecr 60561,mptcp dss ack 569926353 seq 2858514363 subseq 406981 len 1428 csum 0x52e9], length 1428
17:11:09.534462 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 29988:31416, ack 1, win 4107, options [nop,nop,TS val 4294800644 ecr 61230,mptcp dss ack 569926353 seq 2858537211 subseq 412693 len 1428 csum 0x2da9], length 1428
17:11:09.589724 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 31416:32844, ack 1, win 4107, options [nop,nop,TS val 4294800644 ecr 61230,mptcp dss ack 569926353 seq 2858538639 subseq 414121 len 1428 csum 0x840d], length 1428
17:11:09.631079 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 32844:34272, ack 1, win 4107, options [nop,nop,TS val 4294800740 ecr 61324,mptcp dss ack 569926353 seq 2858542923 subseq 415549 len 1428 csum 0x78ea], length 1428
17:11:09.711551 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 34272:35700, ack 1, win 4107, options [nop,nop,TS val 4294800780 ecr 61413,mptcp dss ack 569926353 seq 2858544351 subseq 416977 len 1428 csum 0xc7ab], length 1428
17:11:09.776947 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 35700:37128, ack 1, win 4107, options [nop,nop,TS val 4294800814 ecr 61550,mptcp dss ack 569926353 seq 2858545779 subseq 418405 len 1428 csum 0x8afd], length 1428
17:11:09.799339 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 25704:27132, ack 1, win 4107, options [nop,nop,TS val 4294800313 ecr 60842,mptcp dss ack 569926353 seq 2858527215 subseq 408409 len 1428 csum 0x3526], length 1428
17:11:09.932010 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 27132:28560, ack 1, win 4107, options [nop,nop,TS val 4294800451 ecr 60987,mptcp dss ack 569926353 seq 2858530071 subseq 409837 len 1428 csum 0xcec1], length 1428
17:11:10.017250 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 37128:38556, ack 1, win 4107, options [nop,nop,TS val 4294801127 ecr 61760,mptcp dss ack 569926353 seq 2858560059 subseq 419833 len 1428 csum 0x11e9], length 1428
17:11:10.079241 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 28560:29988, ack 1, win 4107, options [nop,nop,TS val 4294800525 ecr 61082,mptcp dss ack 569926353 seq 2858532927 subseq 411265 len 1428 csum 0xb342], length 1428
17:11:10.174590 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 29988:31416, ack 1, win 4107, options [nop,nop,TS val 4294800644 ecr 61230,mptcp dss ack 569926353 seq 2858537211 subseq 412693 len 1428 csum 0x2da9], length 1428
17:11:10.239053 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 31416:32844, ack 1, win 4107, options [nop,nop,TS val 4294800644 ecr 61230,mptcp dss ack 569926353 seq 2858538639 subseq 414121 len 1428 csum 0x840d], length 1428
17:11:10.335094 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 32844:34272, ack 1, win 4107, options [nop,nop,TS val 4294800740 ecr 61324,mptcp dss ack 569926353 seq 2858542923 subseq 415549 len 1428 csum 0x78ea], length 1428
17:11:10.438370 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 34272:35700, ack 1, win 4107, options [nop,nop,TS val 4294800780 ecr 61413,mptcp dss ack 569926353 seq 2858544351 subseq 416977 len 1428 csum 0xc7ab], length 1428
17:11:10.504018 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 35700:37128, ack 1, win 4107, options [nop,nop,TS val 4294800814 ecr 61550,mptcp dss ack 569926353 seq 2858545779 subseq 418405 len 1428 csum 0x8afd], length 1428
17:11:10.543914 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 38556:39984, ack 1, win 4107, options [nop,nop,TS val 4294801654 ecr 62346,mptcp dss ack 569926353 seq 2858581479 subseq 421261 len 1428 csum 0xcef1], length 1428
17:11:10.612197 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 39984:41412, ack 1, win 4107, options [nop,nop,TS val 4294801654 ecr 62346,mptcp dss ack 569926353 seq 2858582907 subseq 422689 len 1428 csum 0xb855], length 1428
17:11:10.662133 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 37128:38556, ack 1, win 4107, options [nop,nop,TS val 4294801127 ecr 61760,mptcp dss ack 569926353 seq 2858560059 subseq 419833 len 1428 csum 0x11e9], length 1428
17:11:10.693864 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 41412:42840, ack 1, win 4107, options [nop,nop,TS val 4294801654 ecr 62346,mptcp dss ack 569926353 seq 2858584335 subseq 424117 len 1428 csum 0x7ed4], length 1428
17:11:10.781234 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 42840:44268, ack 1, win 4107, options [nop,nop,TS val 4294801861 ecr 62749,mptcp dss ack 569926353 seq 2858588619 subseq 425545 len 1428 csum 0x349a], length 1428
17:11:10.824625 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 44268:45696, ack 1, win 4107, options [nop,nop,TS val 4294801861 ecr 62749,mptcp dss ack 569926353 seq 2858590047 subseq 426973 len 1428 csum 0x7794], length 1428
17:11:10.855506 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 38556:39984, ack 1, win 4107, options [nop,nop,TS val 4294801654 ecr 62346,mptcp dss ack 569926353 seq 2858581479 subseq 421261 len 1428 csum 0xcef1], length 1428
17:11:10.902533 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 45696:47124, ack 1, win 4107, options [nop,nop,TS val 4294801861 ecr 62749,mptcp dss ack 569926353 seq 2858591475 subseq 428401 len 1428 csum 0x6b8c], length 1428
17:11:10.953628 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 39984:41412, ack 1, win 4107, options [nop,nop,TS val 4294801654 ecr 62346,mptcp dss ack 569926353 seq 2858582907 subseq 422689 len 1428 csum 0xb855], length 1428
17:11:10.977771 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 47124:48552, ack 1, win 4107, options [nop,nop,TS val 4294801861 ecr 62749,mptcp dss ack 569926353 seq 2858592903 subseq 429829 len 1428 csum 0xf733], length 1428
17:11:11.042888 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [P.], seq 48552:49980, ack 1, win 4107, options [nop,nop,TS val 4294801861 ecr 62749,mptcp dss ack 569926353 seq 2858594331 subseq 431257 len 1428 csum 0xd35a], length 1428
17:11:11.079014 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 49980:51408, ack 1, win 4107, options [nop,nop,TS val 4294802169 ecr 63056,mptcp dss ack 569926353 seq 2858600043 subseq 432685 len 1428 csum 0x1b56], length 1428
17:11:11.122786 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 41412:42840, ack 1, win 4107, options [nop,nop,TS val 4294801654 ecr 62346,mptcp dss ack 569926353 seq 2858584335 subseq 424117 len 1428 csum 0x7ed4], length 1428
17:11:11.147619 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 51408:52836, ack 1, win 4107, options [nop,nop,TS val 4294802169 ecr 63056,mptcp dss ack 569926353 seq 2858601471 subseq 434113 len 1428 csum 0x64c], length 1428
17:11:11.230086 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 42840:44268, ack 1, win 4107, options [nop,nop,TS val 4294801861 ecr 62749,mptcp dss ack 569926353 seq 2858588619 subseq 425545 len 1428 csum 0x349a], length 1428
17:11:11.326298 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 44268:45696, ack 1, win 4107, options [nop,nop,TS val 4294801861 ecr 62749,mptcp dss ack 569926353 seq 2858590047 subseq 426973 len 1428 csum 0x7794], length 1428
17:11:11.406327 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 45696:47124, ack 1, win 4107, options [nop,nop,TS val 4294801861 ecr 62749,mptcp dss ack 569926353 seq 2858591475 subseq 428401 len 1428 csum 0x6b8c], length 1428
17:11:11.445142 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 52836:54264, ack 1, win 4107, options [nop,nop,TS val 4294802554 ecr 63326,mptcp dss ack 569926353 seq 2858610039 subseq 435541 len 1428 csum 0x4d38], length 1428
17:11:11.523043 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 54264:55692, ack 1, win 4107, options [nop,nop,TS val 4294802554 ecr 63326,mptcp dss ack 569926353 seq 2858611467 subseq 436969 len 1428 csum 0x3705], length 1428
17:11:11.541195 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 47124:48552, ack 1, win 4107, options [nop,nop,TS val 4294801861 ecr 62749,mptcp dss ack 569926353 seq 2858592903 subseq 429829 len 1428 csum 0xf733], length 1428
17:11:11.564155 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 55692:57120, ack 1, win 4107, options [nop,nop,TS val 4294802554 ecr 63326,mptcp dss ack 569926353 seq 2858612895 subseq 438397 len 1428 csum 0xe06b], length 1428
17:11:11.648151 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [P.], seq 48552:49980, ack 1, win 4107, options [nop,nop,TS val 4294801861 ecr 62749,mptcp dss ack 569926353 seq 2858594331 subseq 431257 len 1428 csum 0xd35a], length 1428
17:11:11.736749 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 49980:51408, ack 1, win 4107, options [nop,nop,TS val 4294802169 ecr 63056,mptcp dss ack 569926353 seq 2858600043 subseq 432685 len 1428 csum 0x1b56], length 1428
17:11:11.785152 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 57120:58548, ack 1, win 4107, options [nop,nop,TS val 4294802895 ecr 63545,mptcp dss ack 569926353 seq 2858628603 subseq 439825 len 1428 csum 0xf59], length 1428
17:11:11.850941 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 51408:52836, ack 1, win 4107, options [nop,nop,TS val 4294802169 ecr 63056,mptcp dss ack 569926353 seq 2858601471 subseq 434113 len 1428 csum 0x64c], length 1428
17:11:11.868766 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 58548:59976, ack 1, win 4107, options [nop,nop,TS val 4294802895 ecr 63545,mptcp dss ack 569926353 seq 2858630031 subseq 441253 len 1428 csum 0x617c], length 1428
17:11:11.926332 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 59976:61404, ack 1, win 4107, options [nop,nop,TS val 4294802895 ecr 63545,mptcp dss ack 569926353 seq 2858631459 subseq 442681 len 1428 csum 0xd05d], length 1428
17:11:12.022761 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 52836:54264, ack 1, win 4107, options [nop,nop,TS val 4294802554 ecr 63326,mptcp dss ack 569926353 seq 2858610039 subseq 435541 len 1428 csum 0x4d38], length 1428
17:11:12.110651 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 61404:62832, ack 1, win 4107, options [nop,nop,TS val 4294803219 ecr 63912,mptcp dss ack 569926353 seq 2858641455 subseq 444109 len 1428 csum 0xcb3b], length 1428
17:11:12.174647 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 54264:55692, ack 1, win 4107, options [nop,nop,TS val 4294802554 ecr 63326,mptcp dss ack 569926353 seq 2858611467 subseq 436969 len 1428 csum 0x3705], length 1428
17:11:12.224630 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 62832:64260, ack 1, win 4107, options [nop,nop,TS val 4294803219 ecr 63912,mptcp dss ack 569926353 seq 2858642883 subseq 445537 len 1428 csum 0xa1a6], length 1428
17:11:12.285049 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 55692:57120, ack 1, win 4107, options [nop,nop,TS val 4294802554 ecr 63326,mptcp dss ack 569926353 seq 2858612895 subseq 438397 len 1428 csum 0xe06b], length 1428
17:11:12.312478 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 64260:65688, ack 1, win 4107, options [nop,nop,TS val 4294803219 ecr 63912,mptcp dss ack 569926353 seq 2858644311 subseq 446965 len 1428 csum 0xd9ea], length 1428
17:11:12.387082 IP 112.26.3.8.39939 > 112.26.3.1.targus-getdata1: Flags [.], seq 57120:58548, ack 1, win 4107, options [nop,nop,TS val 4294802895 ecr 63545,mptcp dss ack 569926353 seq 2858628603 subseq 439825 len 1428 csum 0xf59], length 1428
